Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,rank_pred_eval,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
New Dorp,Condos-Walkup,STATEN ISLAND,122,0.08221469577,-0.04834150702,0.03921568627,0.007560155431,0.008673106486,0.04,0.07873223201,0.06130298677,-1,-1,-1,-1,0,-1,-1,-1,null
Douglaston,One_Family,QUEENS,111,0.1065284223,-0.09922647185,-0.02397260274,0.09540481913,0.03992337165,0.006666666667,0.06177272032,0.0717125809,69.92463205,0.03262182378,69.67376741,69.67376741,0,190000,4000000,1125241,70
South Slope,Condos-Walkup,BROOKLYN,72,-0.162981112,0.01480104502,-0.00900032144,0.4547459402,-0.02067103582,-6.37E-04,-0.5052296477,-0.08003189426,39.36050827,0.2106776467,100,100,0,640000,1600000,1130181.818,11
Washington Heights,Condos-Elevator,MANHATTAN,34,0.3164874382,0.001891517943,0.01578192253,-0.01329497848,0.008248143294,0.03438395415,0.3210010763,0.1457973725,84.84666949,1.39E-04,64.1413026,64.1413026,0,350000,1325000,626706.9333,45
Dongan Hills,Condos-Walkup,STATEN ISLAND,122,0.1855698197,-0.04834150702,0.025,0.2561500639,0.008673106486,0.01020408163,0.06594006351,0.104258871,76.48005252,0.1152166172,83.74120354,83.74120354,0,160000,280000,207000,5
Harlem,Condos-Walkup,MANHATTAN,28,0.2007510966,-0.0374289652,-0.004226361393,-0.02248894449,0.09942238517,0.05139622676,0.2096382969,0.1005100927,75.72497974,-0.02709768388,59.50241974,59.50241974,0,399516,1575465,835662.2727,33
Highbridge,Condos-Walkup,BRONX,44,0.1357072862,-0.06715625229,0.008632016213,0.1240913611,-0.04108725349,0.005178907721,0.07853432102,0.08337315853,-1,-1,-1,-1,0,-1,-1,-1,null
Melrose,Condos-Elevator,BRONX,40,0.0737093152,-0.1402715324,0.02058752945,-0.128059528,-0.03755912156,0.06669770144,0.1294504006,0.08039753393,-1,-1,-1,-1,0,-1,-1,-1,null
Mount Eden,One_Family,BRONX,44,0.1367547557,-0.06715625229,0.01226924855,-0.02553506255,-0.04108725349,0.01806914948,0.1476373229,0.0847538279,72.55137868,0.005352685271,65.02932376,65.02932376,0,308220,1000000,578622,10
Murray Hill,One_Family,MANHATTAN,109,0.4448483967,0.00832101604,-0.004103967168,-0.5553491482,0.005724665602,0.06332453826,0.565498434,0.1966594819,95.09123232,-0.2357933818,23.95764411,23.95764411,0,2650000,9750000,5660000,5
Brighton Beach,Coops-Elevator,BROOKLYN,60,0.06641414171,-0.112848582,-0.03353531132,-0.02512343989,-0.1261309855,0.03950193216,0.07799609653,0.05535711054,66.63033999,0.03640923075,70.31883357,70.31883357,0,101000,745000,360473.2895,76
Floral Park,One_Family,QUEENS,105,0.1802978192,-0.05300122629,0,0.141054436,-0.0514101331,0.03921568627,0.1180998555,0.09703438653,75.02490869,0.08870145768,79.22517659,79.22517659,0,200000,1175000,637852.7699,113
Flushing,Coops-Walkup,QUEENS,109,0.1503131226,0.00832101604,0.04998112949,0.1251941685,0.005724665602,0.08329151164,0.09357346434,0.07763988271,71.11849948,0.07544285406,76.96698873,76.96698873,0,120000,498000,237535.9683,189
Flushing Meadows Corona Park,One_Family,QUEENS,110,0,-0.1103019787,0,0,-0.05773634548,0.08,0,0.03309059362,-1,-1,-1,-1,0,-1,-1,-1,null
Hunts Point,Condos-Elevator,BRONX,41,0.1609771137,-0.1590577029,-0.01758756039,-0.1121503037,0.007973519436,-0.005206009222,0.2055272914,0.1157601219,-1,-1,-1,-1,0,-1,-1,-1,null
Norwood,Three_Family,BRONX,52,0.119617741,-0.006578378845,0.04471726666,-0.1241532614,-0.05481868598,0.03010724332,0.1710746348,0.06698081377,68.97156727,-0.031896551,58.68508303,58.68508303,0,110000,1221900,627181.25,16
Tottenville,Three_Family,STATEN ISLAND,123,0.1834368366,-0.08360121338,0.02960526316,0.05152110224,-0.05428951547,0.05921052632,0.1618455151,0.1150282563,-1,-1,-1,-1,0,-1,-1,-1,null
Castle Hill,Two_Family,BRONX,43,0.1482682121,-0.08168790457,-0.01634763636,0.07369585502,-0.02424646445,0.02396443406,0.115682962,0.08714015774,73.03202933,0.04642818261,72.02524821,72.02524821,0,175000,966119,508872.6066,61
Borough Park,One_Family,BROOKLYN,66,0.1407642501,-0.09430724152,-0.0234521576,0.1461504535,-0.03806974689,0.009124087591,0.07302536877,0.08577304561,72.75666784,0.07946965003,77.6528273,77.6528273,0,168421,4400000,1235072.154,52
Howard Beach,Coops-Elevator,QUEENS,106,0.09541740726,-0.05380434783,0.01063829787,0.1482340728,-0.01159383361,0.04895104895,0.023005468,0.06173871208,67.91571172,0.08242124506,78.15553907,78.15553907,0,110000,309900,188698.3788,66
Parkchester,Condos-Walkup,BRONX,43,0.1349344427,-0.08168790457,-0.02517247454,0.1115272615,-0.02424646445,0.04981271911,0.08384639114,0.07893375195,-1,-1,-1,-1,0,-1,-1,-1,null
Upper West Side,Coops-Walkup,MANHATTAN,20,0.05333916493,0.1236454571,-0.007311333833,-0.1807491861,0.02723680096,0.01691032872,0.1318021888,-0.01491884636,52.47547179,-0.08528059186,49.5927837,49.5927837,0,206000,3625000,906356.4519,104
Bay Ridge,Three_Family,BROOKLYN,68,0.1540417369,0.005630113062,-0.01104724268,0.1264402038,0.04791013466,0.005139110402,0.09695087943,0.06486793699,68.54599508,0.04380982891,71.57929367,71.57929367,0,800000,2150000,1447481,12
Bensonhurst,Coops-Walkup,BROOKLYN,62,0.195609427,-0.06129716783,0.05141655128,0.102415684,-0.08088568486,0.04483837331,0.1521951713,0.1192675303,79.50307212,0.08156235658,78.00925432,78.00925432,0,165000,340000,230000,5
Bloomfield,Condos-Walkup,STATEN ISLAND,121,0,-0.09269450241,-0.03618618619,0,-0.04809539468,0.06856982928,0,0.01876180418,-1,-1,-1,-1,0,-1,-1,-1,null
Brownsville,One_Family,BROOKLYN,73,0.1686561308,-0.1185349213,0.05032091199,0.1290669099,-0.05114247459,0.01063734325,0.1113056115,0.1240359632,80.46352207,0.07608218766,77.07587919,77.07587919,0,170084,520000,376680.8,45
Civic Center,Coops-Elevator,MANHATTAN,5,0,-0.03911735206,0.09645479053,0,0.0128784765,0.09108981821,0,0.03584890325,62.70102881,0.0189089116,67.33820232,67.33820232,0,410000,4300000,1021795.52,25
Concourse,Coops-Elevator,BRONX,44,0.0737093152,-0.06715625229,0.02907933721,-0.128059528,-0.04108725349,0.01858694435,0.1294504006,0.06058590183,67.68351457,-0.04065387544,57.1935471,57.1935471,0,106056,510000,272654.8714,70
Crown Heights,Two_Family,BROOKLYN,77,0.1200367886,-0.06301534287,0.01448513324,0.07922599652,-0.03261375732,0.07360917403,0.08374102339,0.07654244106,70.89745458,0.06383811914,74.99048561,74.99048561,0,172500,4026000,1145462.813,134
Mott Haven,One_Family,BRONX,40,0.140741481,-0.1402715324,0.05064986865,0.06893115659,-0.03755912156,0.09366857946,0.1100695121,0.1180775933,79.26339696,0.0657039018,75.30826325,75.30826325,0,247000,1100000,545375,20
Red Hook,Condos-Elevator,BROOKLYN,76,0.160288851,-0.01335579353,-0.03636363636,0.03099501959,0.04450292171,0.03448275862,0.1470705688,0.06704581193,-1,-1,-1,-1,0,-1,-1,-1,null
Carroll Gardens,One_Family,BROOKLYN,76,0.01923863714,-0.01335579353,0.03398647238,-0.408611031,0.04450292171,0.01560578106,0.1856207995,0.02116074286,59.74256359,-0.1933243952,31.19090582,31.19090582,0,1700000,9150000,4041000,5
Co-op City,Condos-Walkup,BRONX,45,0,-0.04420403653,-0.01792114695,0,-0.01116504854,-0.007067137809,-0.303030303,0.00878092422,-1,-1,-1,-1,0,-1,-1,-1,null
Mariners Harbor,Condos-Elevator,STATEN ISLAND,121,-0.006640683106,-0.09269450241,-0.005154639175,0.04662023126,-0.04809539468,0.01020408163,-0.03066561783,0.02353138353,-1,-1,-1,-1,0,-1,-1,-1,null
Mill Basin,Three_Family,BROOKLYN,63,0.02204563953,-0.08564491114,0.00182748538,0.1327815549,-0.01484015572,0.09154437456,-0.04749860741,0.03607088247,62.7457395,0.08708984007,78.95068801,78.95068801,0,700000,700000,700000,1
Tremont,Three_Family,BRONX,48,0.2130389634,-0.06928387142,-0.005102040816,0.02377241676,-0.04227152865,-0.006481481481,0.2035724597,0.1153771847,78.71948508,0.02175867576,67.82357039,67.82357039,0,295074,815000,581695.24,25
Cobble Hill,Three_Family,BROOKLYN,76,0.07689580057,-0.01335579353,0.05741469816,-0.2274137189,0.04450292171,0.1041666667,0.1711425753,0.05296352286,66.14822748,-0.08964538336,48.84937818,48.84937818,0,337240,6750000,3367448,5
Gowanus,Two_Family,BROOKLYN,76,0.1393566134,-0.01335579353,-0.07553956835,0.1859661097,0.04450292171,-0.07638888889,0.05112755479,0.04783232201,65.1147094,0.05123665065,72.84422014,72.84422014,0,850000,3250000,1730666.667,15
Morris Heights,Two_Family,BRONX,46,0.1357072862,-0.09706208223,-0.001443894389,0.1240913611,-0.02294489409,0.0256201708,0.07853432102,0.08982592986,73.57299315,0.06912962344,75.89172763,75.89172763,0,130000,1550000,458264.303,33
Sheepshead Bay,Three_Family,BROOKLYN,61,0.1349071908,0.01230195155,-0.002032520325,0.04743184332,-0.09159095711,0.04365079365,0.1138923308,0.05650952032,66.86245648,0.05973431504,74.29153111,74.29153111,0,700000,1530000,1129705.882,17
Soundview,One_Family,BRONX,43,0.08308250117,-0.08168790457,0.007125890736,0.07300686865,-0.02424646445,0.03755868545,0.04834378087,0.06367496958,68.30570954,0.04951670159,72.55128069,72.55128069,0,105000,480000,349812.4146,41
Whitestone,Condos-Elevator,QUEENS,109,0.107762121,0.00832101604,-0.00293255132,0.1046765127,0.005724665602,0.02312138728,0.05848486023,0.04526351179,-1,-1,-1,-1,0,-1,-1,-1,null
Flatiron District,Condos-Walkup,MANHATTAN,13,0,-0.06703331144,0.003219262657,0,-0.08380938502,-0.0039897154,0,0.0209148091,-1,-1,-1,-1,0,-1,-1,-1,null
Fort Greene,Two_Family,BROOKLYN,88,0.2079826214,-0.09118344794,-0.008032128514,0.09374448382,0.001842126969,0.02362204724,0.1690333517,0.1189391819,79.43693672,0.04753789144,72.21425236,72.21425236,0,1255000,4361000,2796399.625,8
Little Neck,Coops-Elevator,QUEENS,111,0.08998169487,-0.09922647185,0.04,0.06972320828,0.03992337165,0.04081632653,0.0571110744,0.08025970425,71.64617965,0.02960251386,69.15952254,69.15952254,0,133000,418000,206500,18
Ozone Park,One_Family,QUEENS,106,0.1379228864,-0.05380434783,0.01569506726,0.01881273008,-0.01159383361,0.02696629213,0.1297368738,0.08213037005,72.02296609,0.01868545165,67.30014292,67.30014292,0,142500,820000,458326.048,125
Arrochar,Coops-Elevator,STATEN ISLAND,122,0.03199005569,-0.04834150702,0.05769230769,0.1848611489,0.008673106486,-0.04166666667,-0.06659602784,0.04332105409,-1,-1,-1,-1,0,-1,-1,-1,null
Bath Beach,Condos-Elevator,BROOKLYN,62,0.07983518357,-0.06129716783,-0.006557377049,0.01892131911,-0.08088568486,0.01294498382,0.07104667239,0.05267563869,66.09024232,0.03601654501,70.25195185,70.25195185,0,290000,690000,538333.3333,3
East Harlem,One_Family,MANHATTAN,23,-0.5066003121,-0.06519871475,-0.0335728099,-0.8074417663,0.008816727693,-0.01916357576,-0.07329051678,-0.2168037285,11.81214931,-0.3707847071,0.9660998821,0.9660998821,0,375000,3900000,2137500,2
Oakwood,One_Family,STATEN ISLAND,122,0.06572713128,-0.04834150702,-0.03191489362,0.1538944285,0.008673106486,0.02040816327,-0.01215540774,0.03610093778,62.75179319,0.0717526017,76.33846982,76.33846982,0,190000,970000,581370.7,30
St. George,Two_Family,STATEN ISLAND,120,0,-0.007894660392,0,0,0.04688049766,0.0612244898,0,0.002368398117,-1,-1,-1,-1,0,-1,-1,-1,null
West Brighton,Condos-Walkup,STATEN ISLAND,120,0.1857811918,-0.007894660392,0.04697986577,-0.05784992447,0.04688049766,0.08108108108,0.2086703715,0.09771490088,-1,-1,-1,-1,0,-1,-1,-1,null
Belmont,Two_Family,BRONX,48,0.1806064932,-0.06928387142,0.02112676056,0.2419766227,-0.04227152865,0.012392755,0.06782410586,0.1073397735,77.10060287,0.1246691276,85.35114262,85.35114262,0,200000,1450000,563472.2222,18
East Village,Coops-Elevator,MANHATTAN,9,-0.6389571429,-0.1020739933,0.007013292208,0.451769183,2.38E-04,0.01402658442,-1.1172,-0.2551551932,4.087460059,0.2067313224,99.32786726,99.32786726,0,350000,2625000,969610.2381,21
Kingsbridge,Condos-Elevator,BRONX,50,0.06014634837,-0.04602577019,0.01419457141,0.212655565,0.01853200412,0.04656190136,-0.05167603203,0.04442223067,64.42785439,0.1017758784,81.45199465,81.45199465,0,430000,640000,568953.3333,3
Longwood,Three_Family,BRONX,41,0.314701061,-0.1590577029,0.03026397441,0.1052421943,0.007973519436,0.0456950457,0.2766369011,0.1968987819,95.13943174,0.05639069302,73.72204983,73.72204983,0,150000,805000,517300.5781,64
Lower East Side,Three_Family,MANHATTAN,7,0,-0.00272629499,-0.0233688728,0,0.01897514454,0.04075999743,0,-0.005024329702,-1,-1,-1,-1,0,-1,-1,-1,null
Manhattan Beach,Three_Family,BROOKLYN,61,-0.01509715457,0.01230195155,-0.08979328165,-0.1898831468,-0.09159095711,0.005910165485,0.07292116839,-0.03293262543,48.8471659,-0.05649258757,54.49591857,54.49591857,0,1165000,1600000,1382500,2
Midwood,Coops-Walkup,BROOKLYN,70,0.1169455962,-0.04920125806,0.01293103448,-0.1575087788,-0.05054393305,0.02586206897,0.1814129217,0.07061865433,-1,-1,-1,-1,0,-1,-1,-1,null
Richmond Hill,Condos-Elevator,QUEENS,102,0.1272359451,-0.1037101775,0.03339692489,0.06187033429,-0.01849491009,0.0764485221,0.09937495889,0.09671845976,-1,-1,-1,-1,0,-1,-1,-1,null
West Village,Condos-Elevator,MANHATTAN,6,0.1161456704,0.01029335004,0.06540900444,-0.1361973962,-0.113707304,-0.001833616299,0.1724975125,0.06552979778,68.679306,-0.02763504117,59.41089776,59.41089776,0,224977,3.46E+07,5479581.787,141
Arden Heights,Coops-Elevator,STATEN ISLAND,123,0.1443511464,-0.08360121338,-0.06692913386,0.07416161013,-0.05428951547,0.007352941176,0.111401187,0.07330609643,-1,-1,-1,-1,0,-1,-1,-1,null
East New York,Coops-Walkup,BROOKLYN,75,0.139863681,-0.08579150635,0.0078873273,0.08768946128,-0.08745498743,0.05786216519,0.1004219225,0.09064794018,-1,-1,-1,-1,0,-1,-1,-1,null
Maspeth,One_Family,QUEENS,104,0.1732154567,0.005564017561,0.0103626943,0.1270173324,-0.02719634703,0.06091370558,0.1171466158,0.07886842381,71.36595022,0.08054513009,77.83600165,77.83600165,0,300000,1085000,666824.026,77
Norwood,Two_Family,BRONX,52,0.119617741,-0.006578378845,0.04471726666,-0.1241532614,-0.05481868598,0.03010724332,0.1710746348,0.06698081377,68.97156727,-0.031896551,58.68508303,58.68508303,0,120000,995000,487236.5263,38
Riverdale,Condos-Elevator,BRONX,50,0.01105158388,-0.04602577019,0.02222222222,0.1056850151,0.01853200412,0.07860262009,-0.04412246536,0.02433649936,60.38221926,0.06164931056,74.61769062,74.61769062,0,140000,1450000,651496.5952,42
Gravesend,One_Family,BROOKLYN,61,0.1169043362,0.01230195155,0.004357298475,0.08252556168,-0.09159095711,0.0449197861,0.07889706782,0.05000569046,65.55246572,0.07584373641,77.03526649,77.03526649,0,330000,1700000,791131.451,51
Hollis Hills,One_Family,QUEENS,111,0.09248649801,-0.09922647185,-0.003246753247,0.1614997174,0.03992337165,-0.01960784314,0.01276762304,0.07057517735,69.69553809,0.05579590057,73.62074556,73.62074556,0,350000,1268000,904287.0968,31
Jackson Heights,Condos-Elevator,QUEENS,115,0.1493418242,0.01498870714,-0.01429644584,0.1132132662,0.00299716934,0.02256292906,0.09829960058,0.05913309731,67.39089306,0.05568755124,73.60229165,73.60229165,0,173000,1050000,487426.0238,42
Mount Eden,Condos-Walkup,BRONX,44,0.1367547557,-0.06715625229,0.01226924855,-0.02553506255,-0.04108725349,0.01806914948,0.1476373229,0.0847538279,-1,-1,-1,-1,0,-1,-1,-1,null
Mount Hope,One_Family,BRONX,46,0.1367547557,-0.09706208223,0.01089440183,-0.02553506255,-0.02294489409,0.02146588312,0.1476373229,0.09338186521,74.28922383,7.59E-04,64.24696075,64.24696075,0,308220,1000000,578622,10
Murray Hill,Condos-Walkup,MANHATTAN,109,0.4448483967,0.00832101604,-0.004103967168,-0.5553491482,0.005724665602,0.06332453826,0.565498434,0.1966594819,-1,-1,-1,-1,0,-1,-1,-1,null
East Flatbush,Condos-Elevator,BROOKLYN,67,0.147051039,-0.03542808696,0.01623688218,0.07560829057,0.01883291482,0.00898333175,0.113539144,0.08086061417,-1,-1,-1,-1,0,-1,-1,-1,null
Floral Park,Condos-Walkup,QUEENS,105,0.1802978192,-0.05300122629,0,0.141054436,-0.0514101331,0.03921568627,0.1180998555,0.09703438653,-1,-1,-1,-1,0,-1,-1,-1,null
Flushing Meadows Corona Park,Condos-Walkup,QUEENS,110,0,-0.1103019787,0,0,-0.05773634548,0.08,0,0.03309059362,-1,-1,-1,-1,0,-1,-1,-1,null
Inwood,Coops-Walkup,MANHATTAN,34,0.2168511916,0.001891517943,0.05444219932,0.1816926133,0.008248143294,0.0629101776,0.1385958017,0.1106261307,77.76253555,0.09501477739,80.30045287,80.30045287,0,180000,530000,355000,2
Laurelton,One_Family,QUEENS,105,-0.04382837505,-0.05300122629,0.01933701657,0.06425285001,-0.0514101331,0.01675977654,-0.07847595184,0.001011853257,55.68420723,0.04852676657,72.38267626,72.38267626,0,150000,850000,434139.3388,183
Prospect-Lefferts Gardens,Coops-Walkup,BROOKLYN,71,0,-0.08841526654,0.01760816666,0.1115224121,-0.02128274268,0.06645549457,0,0.03092662163,-1,-1,-1,-1,0,-1,-1,-1,null
Bronxdale,Coops-Elevator,BRONX,49,0.185186431,-0.005552873008,0.007042253521,0.07841269985,0.01740845262,0.1073825503,0.1519369753,0.08676031925,72.95552288,0.05690881673,73.81029597,73.81029597,0,105000,270000,163534.5238,42
Castleton Corners,Condos-Elevator,STATEN ISLAND,121,0.09218663652,-0.09269450241,-0.009433962264,-0.03314539019,-0.04809539468,0.01851851852,0.1069862806,0.06693384659,-1,-1,-1,-1,0,-1,-1,-1,null
Borough Park,Condos-Walkup,BROOKLYN,66,0.1407642501,-0.09430724152,-0.0234521576,0.1461504535,-0.03806974689,0.009124087591,0.07302536877,0.08577304561,72.75666784,0.07946965003,77.6528273,77.6528273,0,423000,990000,664425.8824,17
Gramercy,Three_Family,MANHATTAN,13,0.2595132655,-0.06703331144,0.0173122345,-0.9129678329,-0.08380938502,0.03694277974,0.4915929204,0.1412190215,83.92450555,-0.3764570144,0,0,0,1.35E+07,1.35E+07,1.35E+07,1
Jamaica,Coops-Elevator,QUEENS,103,0.06081708314,-0.2441680086,0.03265807244,0.1028095479,-0.1401270648,0.008090001264,0.00992236618,0.1087826081,77.39121625,0.09032491631,79.50168192,79.50168192,0,105000,300000,153937.4,45
Tribeca,Coops-Elevator,MANHATTAN,1,0.3770833333,-0.001459987225,0.03614457831,0.13125,0.07452762329,0.008298755187,0.3333333333,0.1791616407,91.5668458,0.03877890181,70.72243281,70.72243281,0,405679,7000000,2820301.636,22
Upper East Side,Three_Family,MANHATTAN,19,-0.1017657683,0.07065973678,-0.004753820034,0.06241361407,0.07799930652,0.007631017843,-0.1372558935,-0.06818097175,41.74750168,0.006594088838,65.24075797,65.24075797,0,3950000,3950000,3950000,1
Brownsville,Condos-Walkup,BROOKLYN,73,0.1686561308,-0.1185349213,0.05032091199,0.1290669099,-0.05114247459,0.01063734325,0.1113056115,0.1240359632,-1,-1,-1,-1,0,-1,-1,-1,null
Coney Island,Three_Family,BROOKLYN,60,0.2224319865,-0.112848582,0.006024096386,-0.2008475419,-0.1261309855,0.04347826087,0.2933922058,0.1354549926,82.76352428,-0.04167253299,57.02005069,57.02005069,0,650000,1081898,921864.6,10
Fordham,Coops-Elevator,BRONX,52,0.1949466391,-0.006578378845,7.56E-04,0.2436768358,-0.05481868598,0.008446717195,0.08325144564,0.08988849604,73.58559513,0.1282118612,85.95453634,85.95453634,0,128000,300000,198100,5
Grant City,Coops-Elevator,STATEN ISLAND,122,0.1095303657,-0.04834150702,0.006802721088,-0.03011353456,0.008673106486,0.02702702703,0.1227390793,0.06549179696,-1,-1,-1,-1,0,-1,-1,-1,null
Mill Basin,Two_Family,BROOKLYN,63,0.02204563953,-0.08564491114,0.00182748538,0.1327815549,-0.01484015572,0.09154437456,-0.04749860741,0.03607088247,62.7457395,0.08708984007,78.95068801,78.95068801,0,650000,1400000,922961.5385,26
New Dorp,Condos-Elevator,STATEN ISLAND,122,0.08221469577,-0.04834150702,0.03921568627,0.007560155431,0.008673106486,0.04,0.07873223201,0.06130298677,-1,-1,-1,-1,0,-1,-1,-1,null
Springfield Gardens,Coops-Walkup,QUEENS,113,0.179898234,-0.1162328571,-0.01547075806,0.1805269764,-0.01653521893,0.04309397223,0.09852824927,0.1119563729,-1,-1,-1,-1,0,-1,-1,-1,null
Willowbrook,Coops-Elevator,STATEN ISLAND,121,0.1507355191,-0.09269450241,0.09,0.07664933475,-0.04809539468,0.1041666667,0.1168906469,0.1181393343,-1,-1,-1,-1,0,-1,-1,-1,null
Baychester,Coops-Elevator,BRONX,47,0.1309562722,0.02221669155,0,0.0656662679,0.07898425531,0.01960784314,0.1014541975,0.05226531503,66.0075956,0.01075650475,65.94969515,65.94969515,0,129500,136000,133250,4
Brighton Beach,One_Family,BROOKLYN,60,0.06641414171,-0.112848582,-0.03353531132,-0.02512343989,-0.1261309855,0.03950193216,0.07799609653,0.05535711054,66.63033999,0.03640923075,70.31883357,70.31883357,0,243800,995000,541825.7,10
Howard Beach,Coops-Walkup,QUEENS,106,0.09541740726,-0.05380434783,0.01063829787,0.1482340728,-0.01159383361,0.04895104895,0.023005468,0.06173871208,67.91571172,0.08242124506,78.15553907,78.15553907,0,110000,268000,185640.3509,57
Morris Park,Three_Family,BRONX,49,0.09956373251,-0.005552873008,-0.05434782609,0.1236843684,0.01740845262,-0.02083333333,0.04020810535,0.03288258501,62.10355785,0.04522709668,71.82068084,71.82068084,0,140000,925000,581498.5152,33
Mott Haven,Condos-Walkup,BRONX,40,0.140741481,-0.1402715324,0.05064986865,0.06893115659,-0.03755912156,0.09366857946,0.1100695121,0.1180775933,79.26339696,0.0657039018,75.30826325,75.30826325,0,765000,765000,765000,1
Richmondtown,Coops-Walkup,STATEN ISLAND,121,0.1063636901,-0.09269450241,-0.02,0.1171062717,-0.04809539468,0,0.05078412392,0.07067201125,-1,-1,-1,-1,0,-1,-1,-1,null
Sea Gate,One_Family,BROOKLYN,60,0.2959815257,-0.112848582,-0.0652173913,0.2243267694,-0.1261309855,0.04,0.2070405047,0.1507419133,85.84259082,0.1487863419,89.45875471,89.45875471,0,375180,2300000,854977.1429,14
Woodside,Coops-Elevator,QUEENS,108,0.05871613166,0.01272315638,5.21E-04,0.1707283231,-0.05233356211,0.04124114924,-0.02913512545,0.02273558739,60.0597662,0.1028381013,81.63291107,81.63291107,0,125900,720000,342107.7754,138
Bedford-Stuyvesant,Three_Family,BROOKLYN,79,0,-0.02290855815,0.01765543789,0.1044849227,-0.01058801286,-0.00223915656,0,0.01128642692,57.75369504,0.04963482993,72.57140015,72.57140015,0,135000,3500000,1367610.483,118
Bellerose,Two_Family,QUEENS,105,0.09038768336,-0.05300122629,-0.0101010101,0.01899679544,-0.0514101331,0.0198019802,0.08166497202,0.05404957287,66.36697789,0.02892209293,69.04363414,69.04363414,0,450000,1020000,673973.6842,19
Bronx Park,One_Family,BRONX,52,0,-0.006578378845,-0.03518566889,0,-0.05481868598,0.04992209283,0,-0.006822903568,-1,-1,-1,-1,0,-1,-1,-1,null
Carroll Gardens,Condos-Walkup,BROOKLYN,76,0.01923863714,-0.01335579353,0.03398647238,-0.408611031,0.04450292171,0.01560578106,0.1856207995,0.02116074286,59.74256359,-0.1933243952,31.19090582,31.19090582,0,375000,900000,751000,4
Civic Center,Coops-Walkup,MANHATTAN,5,0,-0.03911735206,0.09645479053,0,0.0128784765,0.09108981821,0,0.03584890325,-1,-1,-1,-1,0,-1,-1,-1,null
Concourse,Coops-Walkup,BRONX,44,0.0737093152,-0.06715625229,0.02907933721,-0.128059528,-0.04108725349,0.01858694435,0.1294504006,0.06058590183,-1,-1,-1,-1,0,-1,-1,-1,null
Highbridge,Condos-Elevator,BRONX,44,0.1357072862,-0.06715625229,0.008632016213,0.1240913611,-0.04108725349,0.005178907721,0.07853432102,0.08337315853,72.27328651,0.06946201549,75.94834021,75.94834021,0,230000,230000,230000,1
Kew Gardens,Three_Family,QUEENS,102,0.1582567277,-0.1037101775,0.03846153846,0.03664107792,-0.01849491009,-0.0202020202,0.1425477401,0.1119439653,78.02797165,0.01698645304,67.01077172,67.01077172,0,690000,1201888,910977.6,5
Little Italy,One_Family,MANHATTAN,5,0,-0.03911735206,0.009615384615,0,0.0128784765,-0.01960784314,-0.3681241185,0.01413905177,58.32826606,-0.008765503735,62.62473245,62.62473245,0,7090000,7090000,7090000,1
New Brighton,Three_Family,STATEN ISLAND,120,0.1893354752,-0.007894660392,-0.02127659574,-0.05745991185,0.04688049766,-0.04255319149,0.2119753876,0.08225021302,72.04710467,-0.0505594075,55.50644996,55.50644996,0,130000,730000,467500,10
Woodlawn,Coops-Elevator,BRONX,47,0.1242575569,0.02221669155,-0.015625,0.01161177519,0.07898425531,-0.03125,0.1191434025,0.04534464315,64.6136452,-0.02628247776,59.64126457,59.64126457,0,110000,236000,157563.16,25
Jamaica Hills,Two_Family,QUEENS,103,0.1900804734,-0.2441680086,0.02846054334,0.09619070442,-0.1401270648,0.04427083333,0.1491589746,0.1659017514,88.8960606,0.09639164476,80.5349591,80.5349591,0,399000,971000,819980.381,21
Ridgewood,Coops-Elevator,QUEENS,104,0.1299661109,0.005564017561,0.009900645179,0.1723690049,-0.02719634703,0.05076608644,0.04791077474,0.05929070594,-1,-1,-1,-1,0,-1,-1,-1,null
Soundview,Condos-Walkup,BRONX,43,0.08308250117,-0.08168790457,0.007125890736,0.07300686865,-0.02424646445,0.03755868545,0.04834378087,0.06367496958,68.30570954,0.04951670159,72.55128069,72.55128069,0,244126,375000,299875.0909,11
Longwood,Two_Family,BRONX,41,0.314701061,-0.1590577029,0.03026397441,0.1052421943,0.007973519436,0.0456950457,0.2766369011,0.1968987819,95.13943174,0.05639069302,73.72204983,73.72204983,0,150000,703101,414900.1154,52
Lower East Side,Two_Family,MANHATTAN,7,0,-0.00272629499,-0.0233688728,0,0.01897514454,0.04075999743,0,-0.005024329702,-1,-1,-1,-1,0,-1,-1,-1,null
Ozone Park,Condos-Walkup,QUEENS,106,0.1379228864,-0.05380434783,0.01569506726,0.01881273008,-0.01159383361,0.02696629213,0.1297368738,0.08213037005,72.02296609,0.01868545165,67.30014292,67.30014292,0,150000,150000,150000,1
Pelham Gardens,Three_Family,BRONX,49,0.09887051507,-0.005552873008,-0.02574975418,0.008069340436,0.01740845262,0.06615687638,0.09522002626,0.03972015514,63.48077003,0.0149478865,66.66356576,66.66356576,0,673100,673100,673100,1
Downtown Brooklyn,One_Family,BROOKLYN,84,0.0183957528,0.02342607596,0.02335833128,0.03980683716,0.02594367885,0.04937764021,-0.00153828287,0.007089848792,56.90842714,0.02247438312,67.94546872,67.94546872,0,3995000,4010000,4002500,2
