Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
East New York,Three_Family,BROOKLYN,75,0.13986368099708044,-0.08579150635103522,0.007887327300000259,0.08768946128466053,-0.08745498742782319,0.05786216518778204,0.10042192249722608,0.0852407227143923,74.34960301733135,0.08013884771770596,80.17384682171011,71.63765526325132,200000.0,1275000.0,622032.5308641975,81
Flushing,Two_Family,QUEENS,109,0.15031312255885054,0.008321016039853312,0.0499811294860359,0.12519416850416368,0.00572466560246606,0.08329151163796827,0.09357346433767327,0.06177646885116534,68.3304463837271,0.06235097064496293,76.3304832348717,71.2347325861426,250000.0,2500000.0,1094324.5355648536,239
New Dorp,Condo_Elevator,STATEN ISLAND,122,0.08221469577334416,-0.04834150701809471,0.039215686274509665,0.007560155431042113,0.008673106486473918,0.040000000000000036,0.07873223201355085,0.05791566789653575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Prospect Heights,One_Family,BROOKLYN,77,-0.15660491531052814,-0.06301534286608913,-0.04724241257310672,0.13637081204341583,-0.03261375731772225,-0.006955161406253159,-0.24123932248422464,-0.04141618635552587,41.85899927327671,0.05903649679072115,75.61433661046982,51.53633314300164,1750000.0,2750000.0,2250000.0,2
Throgs Neck,One_Family,BRONX,45,0.07256819931360226,-0.04420403652649316,-0.028301886792452897,0.05681627578520308,-0.011165048543689354,0.01818181818181812,0.04545124670478084,0.036005012672244825,61.71943576641962,0.02889717048775135,69.10223914257271,68.40350659259438,117000.0,1112110.0,403534.4895104895,143
Westerleigh,Condo_Walkup,STATEN ISLAND,121,0.12362061626597792,-0.09269450240992776,-0.009999999999999964,0.0575236157808983,-0.048095394679912015,0.019607843137254832,0.0976679141596495,0.07784501665706338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Williamsburg,One_Family,BROOKLYN,90,-0.0073153070053886635,-0.030720220276305978,0.0028540668267605317,0.11878514882126594,-0.02937561067860176,0.011913888269402519,-0.07092000296959554,0.010441247365326494,55.161702951902654,0.056303518426234406,75.02383165663353,61.55691216726634,218000.0,4650000.0,2452888.8333333335,18
Windsor Terrace,Two_Family,BROOKLYN,72,0.1557630336575392,0.014801045016077277,0.053846153846153884,0.11297877456317583,-0.02067103581880388,0.08808290155440429,0.10521730761451353,0.062058182235246284,68.40271277644727,0.06983171081323417,77.9468202630486,71.91978729417123,625000.0,2750000.0,1727494.1794871795,39
College Point,One_Family,QUEENS,109,0.14436119055253788,0.008321016039853312,-0.03921568627451002,0.11096441822986555,0.00572466560246606,0.03703703703703707,0.09409984893383574,0.037394088708819426,62.07576784025692,0.04580693939872578,72.75587300953246,71.26570193511624,406000.0,1185000.0,732326.734939759,83
Morris Heights,Coop_Elevator,BRONX,46,0.1357072861932461,-0.09706208223247645,-0.0014438943894390377,0.12409136113938109,-0.022944894087536506,0.025620170801138605,0.07853432101927502,0.08596140946326696,74.53447684500665,0.05901497673408263,75.60968684806518,70.34991855266293,105000.0,149550.0,127275.0,2
Stapleton,Condo_Walkup,STATEN ISLAND,120,0.073978584183052,-0.00789466039161007,-0.007010597761371814,-0.03940848545475924,0.046880497656678614,0.029446887833862394,0.09187254792611269,0.027297719180369273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Boerum Hill,Coop_Elevator,BROOKLYN,84,0.08195385058869606,0.02342607595937262,0.012517068730086803,0.08334674720638444,0.025943678849610654,0.0366515837104073,0.04203209623524034,0.02244268450481627,58.240365942510515,0.027956785909992114,68.89905357810068,68.20234404935782,725000.0,2195000.0,1178250.0,4
Gramercy,One_Family,MANHATTAN,13,0.2595132654867256,-0.06703331144409284,0.017312234498152917,-0.9129678328981723,-0.08380938501894483,0.03694277973893805,0.4915929203539823,0.1219710261225293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Harlem,Condo_Elevator,MANHATTAN,28,0.2007510966299028,-0.03742896520474995,-0.004226361393476215,-0.022488944485817907,0.09942238516878799,0.051396226764195335,0.20963829686268848,0.0841778795539969,74.07695767788586,-0.03479102794650263,55.34135571772431,78.0632992429925,276248.0,7238750.0,1064296.8512110726,289
Highbridge,Condo_Elevator,BRONX,44,0.1357072861932461,-0.06715625228920973,0.008632016212927768,0.12409136113938109,-0.041087253493992684,0.005178907721280712,0.07853432101927502,0.07651805513655197,72.11202483905548,0.06116160472670063,76.0735011541556,70.34991855266293,230000.0,230000.0,230000.0,1
Navy Yard,One_Family,BROOKLYN,84,0.07526561483481559,0.02342607595937262,0.019999999999999928,0.4301188781589075,0.025943678849610654,0.040000000000000036,-0.17809478985350646,0.02197253480843639,58.11976101382847,0.15016413581577337,95.30396276153645,55.251383091413544,2050000.0,2235058.0,2175731.090909091,11
Park Slope,Condo_Walkup,BROOKLYN,78,0.059909335302334714,-0.04648326715825288,-0.03384545177973831,0.024261352880236335,1.6259281339762319E-4,0.003085059497576155,0.04836536343697926,0.031100211274183727,60.461233905676934,0.009197701257117705,64.84584460985597,68.57495594481198,182411.0,2410000.0,686518.1219512195,41
Tremont,Coop_Elevator,BRONX,48,0.2130389633790199,-0.06928387141761398,-0.0051020408163266195,0.023772416755398373,-0.042271528647151335,-0.006481481481481302,0.20357245967700233,0.1010016755456209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Upper East Side,One_Family,MANHATTAN,19,-0.1017657682522046,0.07065973677592419,-0.004753820033955786,0.06241361407291787,0.07799930651872393,0.007631017843115331,-0.13725589347082442,-0.06507036860713024,35.791121349599656,-0.007447203221189486,61.24943906259949,57.6541016416792,1288589.0,3.32E7,9484452.966666667,30
Upper West Side,Two_Family,MANHATTAN,20,0.05333916492860234,0.12364545707140893,-0.007311333832506115,-0.1807491861110241,0.027236800955278122,0.016910328718967454,0.1318021888068679,-0.032617308561679284,44.116127241198434,-0.06992935334122782,47.74914222466466,73.48388409539052,4300000.0,1.57495E7,7969700.0,5
Bensonhurst,Two_Family,BROOKLYN,62,0.1956094270274053,-0.061297167829229345,0.0514165512834169,0.10241568397882903,-0.08088568486096823,0.044838373305526744,0.15219517132263202,0.10583630441213782,79.63287487935315,0.07940935666335913,80.01622827376674,74.68368628707383,530000.0,1950000.0,1190609.6355140186,107
Bushwick,Condo_Walkup,BROOKLYN,83,0.10092490204748829,-0.035633335523290316,0.011813222020834695,0.19781069554550643,-0.009321075190006533,0.029188745561918875,0.00224122323858348,0.0525303554311457,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Cobble Hill,Coop_Elevator,BROOKLYN,76,0.07689580056962886,-0.013355793526651316,0.057414698162729816,-0.22741371892681073,0.04450292171355598,0.10416666666666667,0.1711425752777247,0.04660952215071308,64.43975254893944,-0.07135430364313947,47.44125826071409,75.79843920634183,350000.0,816000.0,660250.0,6
Coney Island,One_Family,BROOKLYN,60,0.22243198651381393,-0.11284858199304187,0.006024096385541863,-0.20084754192658302,-0.1261309855233854,0.04347826086956516,0.2933922057994833,0.1244966521734371,84.41971177037462,-0.008974680247558604,60.91940251248891,82.9908827108218,340000.0,650000.0,513640.0,25
Glen Oaks,Condo_Walkup,QUEENS,105,-0.13758632260569323,-0.053001226290391966,-0.022727272727272645,0.08395773989487096,-0.0514101331016721,0.043478260869565064,-0.18743343640372154,-0.03263654057765401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
South Ozone Park,Condo_Walkup,QUEENS,106,0.05159009683678396,-0.05380434782608689,-0.002406718132524614,0.061182248301949994,-0.011593833609376956,0.024306302430630325,0.021661626181643683,0.03897659349017799,62.48171913144002,0.03212789595709086,69.80029055012137,67.00386635748359,179000.0,179000.0,179000.0,1
St. George,Coop_Elevator,STATEN ISLAND,120,0.0,-0.00789466039161007,0.0,0.0,0.046880497656678614,0.061224489795918505,0.0,0.0031578641566440283,53.293336516252694,-0.0034460766136918224,62.113948314979616,65.72942469363818,125000.0,700000.0,319500.0,8
Sunset Park,Coop_Elevator,BROOKLYN,72,0.14318482432965485,0.014801045016077277,-0.020399836801305537,0.019447701952660844,-0.02067103581880388,0.014606652377550123,0.13477147105371146,0.0390943113086219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Belmont,Coop_Elevator,BRONX,48,0.18060649317054045,-0.06928387141761398,0.021126760563380555,0.24197662270304815,-0.042271528647151335,0.012392755004766578,0.06782410585538667,0.09620751131757989,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Brighton Beach,Three_Family,BROOKLYN,60,0.066414141709776,-0.11284858199304187,-0.033535311324696934,-0.025123439889087808,-0.1261309855233854,0.03950193215972516,0.07799609653290593,0.06000055456446411,67.87488081058679,0.05153467328810472,73.99344418092717,70.31825261474216,290000.0,1450000.0,796538.4615384615,13
Bull's Head,Coop_Elevator,STATEN ISLAND,121,0.22706162243590566,-0.09269450240992776,-0.021052631578947295,0.2201235138705416,-0.048095394679912015,0.0,0.13146964568880196,0.11128621092180127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Morris Park,One_Family,BRONX,49,0.0995637325104423,-0.005552873008208563,-0.05434782608695653,0.12368436843684369,0.017408452619768054,-0.020833333333333447,0.04020810535015869,0.023481499060199095,58.50684735541052,0.031117814571654703,69.5820458433105,68.09503123918698,200000.0,640389.0,439195.86666666664,45
Washington Heights,One_Family,MANHATTAN,34,0.3164874382276589,0.00189151794314925,0.015781922525107548,-0.013294978479196556,0.00824814329401498,0.03438395415472785,0.3210010762668737,0.1139594768336978,81.7166678459717,6.434887533571763E-4,62.9975662168481,84.61522497027644,1560000.0,1560000.0,1560000.0,1
Bedford-Stuyvesant,One_Family,BROOKLYN,79,0.0,-0.02290855815192461,0.017655437888970164,0.10448492269088723,-0.010588012856872782,-0.0022391565599237,0.0,0.013577282733012386,55.96617294258098,0.040245138944578714,71.55415448768113,65.72942469363818,152000.0,2450000.0,1010627.4166666666,36
Little Italy,Three_Family,MANHATTAN,5,0.0,-0.03911735205616833,0.009615384615384581,0.0,0.012878476503630552,-0.01960784313725501,-0.36812411847672777,0.018050786976313477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Melrose,One_Family,BRONX,40,0.0737093151950724,-0.14027153241667334,0.020587529450430343,-0.12805952795014364,-0.03755912155624212,0.06669770144131927,0.12945040057485765,0.08705375564755226,74.81469043371307,-0.013122760799723604,60.02314144185822,73.34551881836643,158000.0,615000.0,387765.0,10
Midland Beach,Coop_Elevator,STATEN ISLAND,122,-0.060408892085738464,-0.04834150701809471,-0.021276595744680774,-0.10542828870268872,0.008673106486473918,0.0,-0.007309437016385305,-0.00712565835894077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Norwood,Condo_Walkup,BRONX,52,0.11961774100108725,-0.006578378845489072,0.044717266662403755,-0.12415326139418051,-0.054818685983307296,0.030107243319268624,0.17107463477369153,0.05567687755417711,66.765751608792,-0.013999356264823104,59.83373856499026,75.79444198986896,185000.0,185000.0,185000.0,1
Parkchester,Condo_Elevator,BRONX,43,0.13493444270135616,-0.08168790457191696,-0.02517247454423893,0.11152726151837682,-0.02424646445407365,0.04981271910531739,0.08384639113808225,0.07360909813818171,71.36580601975388,0.06118630708939069,76.07883850615572,70.66244926591165,101850.0,313180.0,142442.15040650408,246
Tottenville,Condo_Walkup,STATEN ISLAND,123,0.18343683658073323,-0.08360121338343847,0.029605263157894808,0.051521102235101965,-0.05428951547143899,0.05921052631578944,0.16184551512880418,0.10504469394610572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Howard Beach,Three_Family,QUEENS,106,0.09541740726463155,-0.05380434782608689,0.010638297872340576,0.14823407275034511,-0.011593833609376956,0.04895104895104915,0.023005467997886282,0.057577406141140944,67.25328380641736,0.06875722114413385,77.7146590865481,67.08293004300175,210000.0,978800.0,735828.5714285715,7
Midwood,Coop_Walkup,BROOKLYN,70,0.11694559621192928,-0.04920125805748451,0.01293103448275893,-0.15750877877231997,-0.050543933054393274,0.025862068965517154,0.18141292172117857,0.06384422051785879,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Concourse,Three_Family,BRONX,44,0.0737093151950724,-0.06715625228920973,0.02907933721057819,-0.12805952795014364,-0.041087253493992684,0.018586944351136423,0.12945040057485765,0.05993059553660378,67.85693460402592,-0.02373919729716909,57.729285615814334,73.34551881836643,280000.0,710000.0,574487.3684210526,19
East New York,Coop_Walkup,BROOKLYN,75,0.13986368099708044,-0.08579150635103522,0.007887327300000259,0.08768946128466053,-0.08745498742782319,0.05786216518778204,0.10042192249722608,0.0852407227143923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Pelham Gardens,One_Family,BRONX,49,0.09887051506975328,-0.005552873008208563,-0.025749754178957817,0.008069340436215967,0.017408452619768054,0.06615687637585445,0.09522002625574681,0.03038839093295761,60.27863452903363,0.01240010719873198,65.53777711736892,71.33160652778011,212472.0,730000.0,517634.17647058825,34
Port Richmond,Two_Family,STATEN ISLAND,121,0.016773202889224573,-0.09269450240992776,0.016407952069716774,0.15833070135403687,-0.048095394679912015,0.020687765447321545,-0.06775608176089601,0.0470504099926289,64.55285109423356,0.0798258447077081,80.10621737013042,61.743058533918514,107000.0,760000.0,396483.5714285714,70
Bay Ridge,Condo_Walkup,BROOKLYN,68,0.15404173685038366,0.005630113061862303,-0.011047242680079243,0.12644020380050158,0.047910134662666755,0.005139110402268156,0.09695087942681516,0.04890075200286955,65.02750920398199,0.026374795065675888,68.55723842045752,71.43343966702419,850000.0,850000.0,850000.0,1
Middle Village,Condo_Elevator,QUEENS,104,0.20931025067272288,0.005564017561150304,-0.04452380952380963,0.10043010988769724,-0.027196347031963233,0.04761904761904757,0.16750654614710556,0.05990202833004048,67.84960641486248,0.057933839178241214,75.3760892862262,75.58451680844985,273780.0,580000.0,459296.6666666667,6
Inwood,Coop_Walkup,MANHATTAN,34,0.2168511916149267,0.00189151794314925,0.05444219931655528,0.18169261329390127,0.00824814329401498,0.06291017759718313,0.13859580166611593,0.08875185971710345,75.25029577767025,0.07602070173455523,79.28405360736531,73.88358000017898,180000.0,530000.0,355000.0,2
Midwood,Two_Family,BROOKLYN,70,0.11694559621192928,-0.04920125805748451,0.01293103448275893,-0.15750877877231997,-0.050543933054393274,0.025862068965517154,0.18141292172117857,0.06384422051785879,68.86087540285433,-0.028444982107175387,56.712523361818924,76.40268550345297,315000.0,6700000.0,1368325.7142857143,35
Prospect-Lefferts Gardens,Coop_Walkup,BROOKLYN,71,0.0,-0.08841526654221114,0.01760816666085328,0.1115224120751717,-0.021282742681047677,0.06645549457051057,0.0,0.03976814828209778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Boerum Hill,Condo_Walkup,BROOKLYN,84,0.08195385058869606,0.02342607595937262,0.012517068730086803,0.08334674720638444,0.025943678849610654,0.0366515837104073,0.04203209623524034,0.02244268450481627,58.240365942510515,0.027956785909992114,68.89905357810068,68.20234404935782,925000.0,2030000.0,1347388.888888889,9
East New York,Two_Family,BROOKLYN,75,0.13986368099708044,-0.08579150635103522,0.007887327300000259,0.08768946128466053,-0.08745498742782319,0.05786216518778204,0.10042192249722608,0.0852407227143923,74.34960301733135,0.08013884771770596,80.17384682171011,71.63765526325132,110000.0,2800000.0,547652.733974359,312
New Springville,Condo_Elevator,STATEN ISLAND,121,0.17703591742247432,-0.09269450240992776,-0.029411764705882526,0.09975296127481906,-0.048095394679912015,0.029801324503311324,0.13383463749047309,0.09168743088536647,76.00334178432634,0.06160202544397931,76.16866129837945,73.60346132658701,120000.0,350000.0,267832.4324324324,37
Red Hook,One_Family,BROOKLYN,76,0.16028885103316973,-0.013355793526651316,-0.03636363636363624,0.030995019591765885,0.04450292171355598,0.03448275862068969,0.1470705688182335,0.052352506181360864,65.91296881340082,0.0016677778268680901,63.21888072849158,74.38218505685748,116610.0,1.0061536E7,2440512.210526316,19
Schuylerville,Condo_Elevator,BRONX,45,0.10019471025575429,-0.04420403652649316,-0.006355932203389694,-0.003478776491818358,-0.011165048543689354,-0.012711864406779388,0.1017571033920855,0.05116078014926384,65.60726185619912,7.048154364447E-5,62.873758578882104,71.71620939150144,125000.0,300000.0,212500.0,2
Tremont,Condo_Walkup,BRONX,48,0.2130389633790199,-0.06928387141761398,-0.0051020408163266195,0.023772416755398373,-0.042271528647151335,-0.006481481481481302,0.20357245967700233,0.1010016755456209,78.39267399410296,0.02360858695287964,67.959553632618,77.70642134422735,199000.0,199000.0,199000.0,1
Cobble Hill,Condo_Walkup,BROOKLYN,76,0.07689580056962886,-0.013355793526651316,0.057414698162729816,-0.22741371892681073,0.04450292171355598,0.10416666666666667,0.1711425752777247,0.04660952215071308,64.43975254893944,-0.07135430364313947,47.44125826071409,75.79843920634183,425000.0,2325000.0,899069.52,25
Elmhurst,Condo_Elevator,QUEENS,110,0.13058517864588431,-0.11030197872303142,0.015971610425348712,0.10921238577763381,-0.057736345476101535,0.0672603019374154,0.08036755179223623,0.09381850662160926,76.55001498046924,0.0781339486969663,79.74065539250881,70.45777498305803,180000.0,845147.0,472210.2028985507,69
Little Neck,Three_Family,QUEENS,111,0.08998169487399624,-0.09922647185217003,0.039999999999999855,0.06972320827746306,0.039923371647509684,0.040816326530612276,0.05711107440304117,0.08118418194676666,73.3090008139429,0.018637855870761267,66.88554537616035,69.08950172921594,975000.0,1319000.0,1147000.0,2
Mariners Harbor,One_Family,STATEN ISLAND,121,-0.006640683105830878,-0.09269450240992776,-0.005154639175257806,0.04662023126169471,-0.048095394679912015,0.010204081632653206,-0.030665617834286917,0.03346490208311585,61.06783509794043,0.03810625922172126,71.09201432279019,63.925241541004226,120000.0,800000.0,346028.7102803738,107
Sheepshead Bay,Condo_Walkup,BROOKLYN,61,0.1349071908221123,0.012301951550465047,-0.002032520325203209,0.04743184332263882,-0.0915909571096556,0.0436507936507936,0.11389233075479878,0.04178860608625248,63.20306933375636,0.06415022641948423,76.71924205633896,72.43017422597839,121680.0,630000.0,276032.6666666667,30
